id,marks
70769,22
70770,89
70771,10
70772,46
70773,33
70774,80
70775,30
70776,68
70777,79
70778,68
70779,82
70780,10
70781,12
70782,48
70783,50
70784,16
70785,91
70786,82
70787,29
70788,51
70789,36
70790,9
70791,71
70792,28
70793,50
70794,52
70795,100
70796,65
70797,58
70798,73
70799,78
70800,47
70801,29
70802,30
70803,91
70804,85
70805,16
70806,5
70807,56
70808,17
70809,77
70810,27
70811,68
70812,46
70813,48
70814,42
70815,92
70816,64
70817,62
70818,66
70819,35
70820,99
70821,75
70822,75
70823,73
70824,72
70825,95
70826,96
70827,87
70828,56
70829,38
70830,88
70831,93
70832,69
70833,33
70834,13
70835,53
70836,22
70837,86
70838,18
70839,92
70840,20
70841,67
70842,98
70843,51
70844,40
70845,39
70846,58
70847,58
70848,23
70849,57
70850,43
70851,62
70852,59
70853,4
70854,8
70855,59
70856,23
70857,15
70858,92
70859,65
70860,44
70861,62
70862,85
70863,53
70864,51
70865,79
70866,99
70867,84
70868,9
70869,70
70870,53
70871,25
70872,2
70873,89
70874,35
70875,86
70876,71
70877,13
70878,15
70879,100
70880,91
70881,37
70882,70
70883,83
70884,1
70885,98
70886,100
70887,13
70888,95
70889,91
70890,51
70891,77
70892,31
70893,5
70894,55
70895,54
70896,75
70897,48
70898,36
70899,59
70900,1
70901,62
70902,76
70903,88
70904,90
70905,44
70906,46
70907,86
70908,12
70909,95
70910,26
70911,9
70912,64
70913,15
70914,24
70915,55
70916,69
70917,37
70918,84
70919,78
70920,58
70921,21
70922,19
70923,43
70924,8
70925,54
70926,18
70927,59
70928,25
70929,94
70930,6
70931,59
70932,70
70933,4
70934,79
70935,17
70936,81
70937,46
70938,2
70939,46
70940,4
70941,13
70942,13
70943,33
70944,69
70945,41
70946,16
70947,87
70948,20
70949,55
70950,80
70951,50
70952,18
70953,95
70954,20
70955,60
70956,78
70957,65
70958,42
70959,34
70960,46
70961,5
70962,23
70963,14
70964,7
70965,94
70966,33
70967,41
70968,77
70969,93
70970,16
70971,85
70972,73
70973,23
70974,49
70975,85
70976,76
70977,55
70978,79
70979,55
70980,12
70981,22
70982,49
70983,19
70984,1
70985,100
70986,95
70987,41
70988,50
70989,14
70990,61
70991,10
70992,53
70993,76
70994,73
70995,23
70996,10
70997,56
70998,72
70999,88
71000,23
71001,65
71002,82
71003,100
71004,79
71005,9
71006,72
71007,99
71008,57
71009,50
71010,4
71011,5
71012,59
71013,69
71014,32
71015,52
71016,73
71017,59
71018,94
71019,42
71020,77
71021,72
71022,31
71023,14
71024,39
71025,25
71026,71
71027,33
71028,37
71029,73
71030,54
71031,69
71032,22
71033,81
71034,52
71035,93
71036,86
71037,40
71038,26
71039,75
71040,10
71041,34
71042,41
71043,33
71044,49
71045,82
71046,19
71047,31
71048,92
71049,42
71050,56
71051,14
71052,12
71053,13
71054,91
71055,2
71056,67
71057,3
71058,70
71059,9
71060,100
71061,22
71062,100
71063,20
71064,82
71065,58
71066,6
71067,28
71068,79
71069,41
71070,7
71071,79
71072,8
71073,24
71074,79
71075,79
71076,52
71077,1
71078,56
71079,13
71080,41
71081,100
71082,66
71083,13
71084,79
71085,76
71086,51
71087,37
71088,90
71089,54
71090,66
71091,88
71092,81
71093,55
71094,84
71095,69
71096,83
71097,56
71098,64
71099,73
71100,52
71101,20
71102,89
71103,45
71104,54
71105,7
71106,72
71107,92
71108,82
71109,61
71110,17
71111,19
71112,8
71113,41
71114,35
71115,94
71116,14
71117,81
71118,21
71119,26
71120,39
71121,62
71122,33
71123,20
71124,16
71125,57
71126,60
71127,53
71128,88
71129,42
71130,83
71131,91
71132,76
71133,79
71134,98
71135,53
71136,28
71137,48
71138,53
71139,54
71140,82
71141,63
71142,27
71143,58
71144,93
71145,70
71146,26
71147,21
71148,41
71149,66
71150,46
71151,11
71152,13
71153,11
71154,91
71155,95
71156,5
71157,86
71158,59
71159,82
71160,68
71161,36
71162,87
71163,15
71164,67
71165,57
71166,80
71167,81
71168,36
71169,51
71170,100
71171,73
71172,76
71173,54
71174,55
71175,20
71176,16
71177,53
71178,4
71179,19
71180,44
71181,96
71182,49
71183,42
71184,72
71185,30
71186,68
71187,93
71188,65
71189,70
71190,36
71191,66
71192,14
71193,77
71194,92
71195,99
71196,80
71197,43
71198,71
71199,72
71200,22
71201,44
71202,92
71203,22
71204,86
71205,90
71206,16
71207,20
71208,27
71209,5
71210,6
71211,78
71212,76
71213,20
71214,89
71215,42
71216,8
71217,25
71218,84
71219,82
71220,33
71221,57
71222,53
71223,86
71224,75
71225,23
71226,40
71227,7
71228,46
71229,10
71230,59
71231,83
71232,45
71233,28
71234,50
71235,75
71236,11
71237,91
71238,15
71239,92
71240,83
71241,37
71242,51
71243,24
71244,75
71245,65
71246,67
71247,71
71248,70
71249,20
71250,53
71251,65
71252,2
71253,82
71254,15
71255,35
71256,10
71257,64
71258,58
71259,22
71260,52
71261,22
71262,100
71263,97
71264,58
71265,25
71266,66
71267,15
71268,53
71269,11
71270,86
71271,6
71272,34
71273,21
71274,38
71275,18
71276,58
71277,15
71278,68
71279,56
71280,66
71281,1
71282,36
71283,14
71284,38
71285,46
71286,42
71287,51
71288,1
71289,8
71290,84
71291,53
71292,69
71293,55
71294,36
71295,17
71296,4
71297,39
71298,73
71299,53
71300,91
71301,70
71302,27
71303,30
71304,68
71305,65
71306,60
71307,95
71308,40
71309,73
71310,10
71311,89
71312,53
71313,86
71314,75
71315,84
71316,33
71317,15
71318,73
71319,80
71320,44
71321,65
71322,34
71323,69
71324,40
71325,14
71326,40
71327,36
71328,61
71329,85
71330,99
71331,4
71332,30
71333,97
71334,12
71335,71
71336,4
71337,66
71338,78
71339,19
71340,93
71341,60
71342,28
71343,88
71344,91
71345,64
71346,13
71347,49
71348,62
71349,48
71350,82
71351,58
71352,54
71353,65
71354,81
71355,43
71356,78
71357,92
71358,96
71359,84
71360,6
71361,20
71362,20
71363,5
71364,31
71365,64
71366,19
71367,45
71368,63
71369,36
71370,12
71371,79
71372,67
71373,1
71374,17
71375,46
71376,20
71377,30
71378,32
71379,9
71380,99
71381,17
71382,37
71383,40
71384,96
71385,77
71386,15
71387,46
71388,24
71389,59
71390,52
71391,70
71392,87
71393,31
71394,60
71395,15
71396,58
71397,1
71398,45
71399,93
71400,2
71401,39
71402,48
71403,44
71404,88
71405,4
71406,87
71407,74
71408,40
71409,48
71410,50
71411,59
71412,66
71413,4
71414,68
71415,2
71416,29
71417,51
71418,65
71419,75
71420,37
71421,14
71422,35
71423,77
71424,76
71425,5
71426,16
71427,47
71428,4
71429,51
71430,69
71431,32
71432,27
71433,3
71434,54
71435,19
71436,94
71437,97
71438,81
71439,47
71440,50
71441,21
71442,56
71443,13
71444,61
71445,7
71446,21
71447,20
71448,33
71449,43
71450,79
71451,61
71452,79
71453,84
71454,31
71455,87
71456,89
71457,8
71458,37
71459,41
71460,35
71461,22
71462,71
71463,47
71464,72
71465,57
71466,10
71467,45
71468,80
71469,74
71470,18
71471,72
71472,67
71473,61
71474,17
71475,77
71476,20
71477,11
71478,55
71479,43
71480,42
71481,74
71482,80
71483,67
71484,48
71485,25
71486,6
71487,23
71488,25
71489,26
71490,21
71491,49
71492,48
71493,75
71494,54
71495,50
71496,80
71497,1
71498,40
71499,71
71500,84
71501,43
71502,58
71503,90
71504,51
71505,68
71506,4
71507,14
71508,46
71509,50
71510,27
71511,77
71512,51
71513,46
71514,33
71515,95
71516,12
71517,20
71518,29
71519,24
71520,89
71521,76
71522,61
71523,12
71524,70
71525,90
71526,58
71527,15
71528,49
71529,95
71530,44
71531,95
71532,22
71533,83
71534,40
71535,35
71536,25
71537,78
71538,48
71539,88
71540,83
71541,45
71542,74
71543,63
71544,63
71545,75
71546,28
71547,84
71548,92
71549,21
71550,80
71551,21
71552,68
71553,24
71554,44
71555,10
71556,59
71557,55
71558,44
71559,37
71560,1
71561,1
71562,11
71563,15
71564,56
71565,19
71566,15
71567,13
71568,62
71569,31
71570,53
71571,66
71572,78
71573,75
71574,94
71575,29
71576,31
71577,92
71578,27
71579,100
71580,44
71581,77
71582,56
71583,32
71584,41
71585,15
71586,71
71587,27
71588,25
71589,32
71590,81
71591,87
71592,70
71593,94
71594,30
71595,43
71596,68
71597,56
71598,10
71599,40
71600,97
71601,30
71602,92
71603,15
71604,14
71605,75
71606,13
71607,47
71608,58
71609,49
71610,56
71611,2
71612,36
71613,80
71614,5
71615,88
71616,31
71617,24
71618,30
71619,36
71620,44
71621,88
71622,22
71623,42
71624,49
71625,41
71626,44
71627,57
71628,67
71629,91
71630,11
71631,91
71632,60
71633,45
71634,17
71635,41
71636,18
71637,40
71638,41
71639,89
71640,78
71641,45
71642,19
71643,91
71644,37
71645,11
71646,37
71647,64
71648,12
71649,7
71650,42
71651,53
71652,21
71653,55
71654,9
71655,93
71656,40
71657,77
71658,30
71659,64
71660,85
71661,9
71662,41
71663,51
71664,84
71665,34
71666,36
71667,49
71668,99
71669,57
71670,60
71671,42
71672,76
71673,89
71674,48
71675,92
71676,41
71677,42
71678,71
71679,85
71680,100
71681,22
71682,48
71683,84
71684,15
71685,12
71686,22
71687,88
71688,11
71689,20
71690,9
71691,42
71692,20
71693,100
71694,1
71695,45
71696,45
71697,60
71698,65
71699,55
71700,14
71701,60
71702,75
71703,43
71704,80
71705,9
71706,76
71707,32
71708,77
71709,92
71710,43
71711,53
71712,25
71713,52
71714,4
71715,89
71716,49
71717,4
71718,90
71719,48
71720,53
71721,86
71722,66
71723,62
71724,90
71725,58
71726,53
71727,86
71728,19
71729,91
71730,54
71731,79
71732,19
71733,27
71734,10
71735,60
71736,16
71737,16
71738,59
71739,41
71740,87
71741,44
71742,79
71743,57
71744,31
71745,91
71746,71
71747,9
71748,2
71749,64
71750,46
71751,21
71752,49
71753,16
71754,54
71755,62
71756,86
71757,26
71758,85
71759,35
71760,40
71761,64
71762,12
71763,42
71764,50
71765,88
71766,75
71767,15
71768,69
71769,100
71770,34
71771,52
71772,74
71773,39
71774,45
71775,26
71776,48
71777,49
71778,31
71779,94
71780,65
71781,6
71782,81
71783,50
71784,77
71785,24
71786,20
71787,87
71788,86
71789,87
71790,35
71791,91
71792,99
71793,73
71794,100
71795,87
71796,87
71797,16
71798,100
71799,54
71800,99
71801,6
71802,81
71803,62
71804,44
71805,43
71806,80
71807,81
71808,77
71809,32
71810,62
71811,89
71812,88
71813,96
71814,100
71815,91
71816,34
71817,47
71818,9
71819,73
71820,89
71821,54
71822,100
71823,51
71824,60
71825,73
71826,10
71827,59
71828,15
71829,54
71830,62
71831,41
71832,91
71833,8
71834,35
71835,30
71836,2
71837,85
71838,30
71839,84
71840,24
71841,26
71842,29
71843,71
71844,69
71845,19
71846,93
71847,9
71848,33
71849,27
71850,38
71851,62
71852,13
71853,5
71854,40
71855,95
71856,46
71857,70
71858,24
71859,42
71860,68
71861,28
71862,86
71863,14
71864,6
71865,41
71866,25
71867,82
71868,12
71869,52
71870,51
71871,32
71872,51
71873,7
71874,23
71875,92
71876,49
71877,76
71878,69
71879,28
71880,87
71881,31
71882,41
71883,70
71884,85
71885,7
71886,91
71887,100
71888,22
71889,59
71890,92
71891,81
71892,75
71893,13
71894,49
71895,3
71896,94
71897,81
71898,71
71899,57
71900,44
71901,81
71902,96
71903,48
71904,1
71905,80
71906,90
71907,6
71908,65
71909,45
71910,85
71911,69
71912,50
71913,24
71914,36
71915,69
71916,36
71917,30
71918,58
71919,100
71920,53
71921,46
71922,75
71923,12
71924,2
71925,55
71926,79
71927,8
71928,40
71929,96
71930,27
71931,6
71932,43
71933,52
71934,31
71935,12
71936,8
71937,80
71938,83
71939,44
71940,13
71941,83
71942,57
71943,1
71944,98
71945,66
71946,85
71947,93
71948,41
71949,94
71950,63
71951,17
71952,57
71953,100
71954,24
71955,28
71956,59
71957,78
71958,50
71959,46
71960,54
71961,73
71962,36
71963,68
71964,79
71965,21
71966,69
71967,16
71968,69
71969,78
71970,61
71971,9
71972,10
71973,9
71974,92
71975,86
71976,30
71977,47
71978,76
71979,61
71980,74
71981,56
71982,33
71983,27
71984,7
71985,17
71986,51
71987,28
71988,68
71989,32
71990,14
71991,59
71992,16
71993,55
71994,59
71995,61
71996,5
71997,71
71998,74
71999,79
72000,43
72001,40
72002,36
72003,64
72004,69
72005,31
72006,13
72007,60
72008,17
72009,77
72010,9
72011,91
72012,73
72013,31
72014,24
72015,66
72016,68
72017,86
72018,68
72019,25
72020,24
72021,92
72022,6
72023,14
72024,91
72025,85
72026,11
72027,62
72028,57
72029,72
72030,79
72031,5
72032,28
72033,85
72034,96
72035,76
72036,61
72037,92
72038,39
72039,59
72040,60
72041,93
72042,98
72043,61
72044,34
72045,95
72046,71
72047,55
72048,96
72049,30
72050,56
72051,59
72052,100
72053,95
72054,52
72055,34
72056,81
72057,66
72058,48
72059,83
72060,41
72061,26
72062,64
72063,67
72064,57
72065,16
72066,26
72067,79
72068,15
72069,42
72070,89
72071,29
72072,76
72073,95
72074,21
72075,85
72076,27
72077,67
72078,17
72079,81
72080,14
72081,9
72082,2
72083,50
72084,71
72085,56
72086,50
72087,8
72088,41
72089,98
72090,8
72091,2
72092,86
72093,18
72094,19
72095,45
72096,42
72097,20
72098,92
72099,88
72100,82
72101,42
72102,4
72103,89
72104,48
72105,62
72106,64
72107,62
72108,32
72109,17
72110,69
72111,35
72112,2
72113,79
72114,48
72115,50
72116,19
72117,5
72118,77
72119,87
72120,67
72121,75
72122,54
72123,2
72124,98
72125,9
72126,48
72127,22
72128,59
72129,38
72130,95
72131,98
72132,20
72133,57
72134,85
72135,96
72136,17
72137,27
72138,16
72139,62
72140,13
72141,67
72142,59
72143,6
72144,85
72145,27
72146,85
72147,33
72148,73
72149,40
72150,72
72151,82
72152,30
72153,44
72154,26
72155,66
72156,21
72157,81
72158,77
72159,86
72160,82
72161,63
72162,59
72163,73
72164,84
72165,81
72166,9
72167,98
72168,80
72169,15
72170,53
72171,52
72172,46
72173,26
72174,23
72175,73
72176,41
72177,71
72178,47
72179,61
72180,89
72181,38
72182,100
72183,33
72184,74
72185,62
72186,99
72187,10
72188,84
72189,67
72190,97
72191,13
72192,63
72193,56
72194,2
72195,79
72196,48
72197,20
72198,14
72199,78
72200,64
72201,14
72202,63
72203,73
72204,23
72205,51
72206,57
72207,66
72208,91
72209,46
72210,89
72211,6
72212,51
72213,9
72214,3
72215,68
72216,84
72217,1
72218,59
72219,4
72220,51
72221,58
72222,64
72223,47
72224,93
72225,92
72226,45
72227,75
72228,30
72229,86
72230,59
72231,90
72232,69
72233,24
72234,7
72235,59
72236,24
72237,52
72238,43
72239,39
72240,23
72241,1
72242,3
72243,81
72244,85
72245,85
72246,22
72247,47
72248,18
72249,39
72250,94
72251,92
72252,93
72253,83
72254,79
72255,70
72256,53
72257,83
72258,11
72259,78
72260,33
72261,23
72262,44
72263,24
72264,33
72265,79
72266,36
72267,16
72268,96
72269,26
72270,83
72271,23
72272,64
72273,98
72274,27
72275,13
72276,72
72277,41
72278,33
72279,14
72280,4
72281,88
72282,53
72283,49
72284,65
72285,73
72286,93
72287,7
72288,70
72289,48
72290,2
72291,23
72292,14
72293,40
72294,93
72295,22
72296,81
72297,50
72298,11
72299,10
72300,70
72301,5
72302,11
72303,73
72304,71
72305,46
72306,39
72307,78
72308,82
72309,70
72310,50
72311,82
72312,4
72313,99
72314,100
72315,58
72316,84
72317,1
72318,20
72319,86
72320,47
72321,76
72322,29
72323,15
72324,62
72325,41
72326,37
72327,65
72328,63
72329,94
72330,59
72331,21
72332,75
72333,11
72334,40
72335,9
72336,82
72337,6
72338,26
72339,99
72340,79
72341,3
72342,62
72343,11
72344,59
72345,67
72346,72
72347,54
72348,41
72349,5
72350,48
72351,27
72352,94
72353,59
72354,77
72355,88
72356,91
72357,31
72358,89
72359,99
72360,26
72361,24
72362,11
72363,49
72364,66
72365,22
72366,42
72367,62
72368,76
72369,88
72370,22
72371,62
72372,93
72373,57
72374,32
72375,2
72376,93
72377,43
72378,31
72379,44
72380,11
72381,64
72382,21
72383,44
72384,98
72385,92
72386,82
72387,58
72388,55
72389,48
72390,72
72391,48
72392,100
72393,99
72394,13
72395,41
72396,96
72397,11
72398,10
72399,22
72400,51
72401,24
72402,63
72403,96
72404,13
72405,43
72406,25
72407,7
72408,63
72409,1
72410,80
72411,49
72412,26
72413,62
72414,86
72415,46
72416,26
72417,100
72418,51
72419,43
72420,73
72421,85
72422,89
72423,39
72424,6
72425,89
72426,33
72427,40
72428,59
72429,57
72430,99
72431,44
72432,2
72433,40
72434,60
72435,59
72436,47
72437,52
72438,34
72439,35
72440,37
72441,11
72442,18
72443,36
72444,77
72445,6
72446,16
72447,100
72448,4
72449,89
72450,89
72451,49
72452,48
72453,40
72454,100
72455,88
72456,35
72457,51
72458,81
72459,73
72460,64
72461,53
72462,31
72463,65
72464,95
72465,68
72466,35
72467,59
72468,58
72469,5
72470,48
72471,94
72472,98
72473,17
72474,98
72475,10
72476,67
72477,89
72478,79
72479,55
72480,52
72481,26
72482,27
72483,48
72484,63
72485,69
72486,34
72487,75
72488,62
72489,22
72490,34
72491,60
72492,6
72493,39
72494,26
72495,41
72496,97
72497,13
72498,6
72499,22
72500,76
72501,42
72502,45
72503,96
72504,53
72505,83
72506,37
72507,92
72508,1
72509,11
72510,14
72511,17
72512,47
72513,57
72514,65
72515,100
72516,84
72517,24
72518,56
72519,94
72520,85
72521,88
72522,51
72523,99
72524,89
72525,46
72526,60
72527,50
72528,70
72529,11
72530,63
72531,29
72532,2
72533,11
72534,75
72535,19
72536,58
72537,91
72538,3
72539,61
72540,57
72541,76
72542,93
72543,57
72544,62
72545,76
72546,30
72547,16
72548,62
72549,57
72550,12
72551,73
72552,98
72553,39
72554,59
72555,75
72556,75
72557,54
72558,26
72559,28
72560,46
72561,74
72562,60
72563,52
72564,74
72565,11
72566,4
72567,75
72568,87
72569,80
72570,26
72571,29
72572,81
72573,90
72574,74
72575,51
72576,68
72577,97
72578,99
72579,93
72580,92
72581,27
72582,7
72583,36
72584,38
72585,36
72586,84
72587,2
72588,100
72589,65
72590,44
72591,1
72592,18
72593,14
72594,27
72595,100
72596,94
72597,45
72598,48
72599,71
72600,83
72601,68
72602,63
72603,50
72604,65
72605,100
72606,25
72607,4
72608,84
72609,46
72610,18
72611,66
72612,69
72613,91
72614,80
72615,85
72616,27
72617,20
72618,64
72619,77
72620,15
72621,98
72622,79
72623,54
72624,11
72625,4
72626,71
72627,84
72628,75
72629,72
72630,3
72631,20
72632,10
72633,13
72634,31
72635,11
72636,81
72637,88
72638,7
72639,50
72640,82
72641,97
72642,99
72643,61
72644,34
72645,11
72646,19
72647,79
72648,1
72649,13
72650,17
72651,96
72652,82
72653,54
72654,33
72655,81
72656,1
72657,68
72658,70
72659,86
72660,70
72661,59
72662,36
72663,12
72664,53
72665,85
72666,43
72667,45
72668,75
72669,92
72670,65
72671,81
72672,97
72673,92
72674,86
72675,90
72676,10
72677,10
72678,46
72679,36
72680,91
72681,12
72682,7
72683,56
72684,83
72685,28
72686,15
72687,4
72688,52
72689,77
72690,19
72691,59
72692,17
72693,56
72694,86
72695,29
72696,46
72697,58
72698,7
72699,71
72700,87
72701,60
72702,3
72703,94
72704,27
72705,98
72706,87
72707,31
72708,7
72709,31
72710,83
72711,14
72712,95
72713,61
72714,79
72715,98
72716,72
72717,32
72718,68
72719,21
72720,52
72721,13
72722,53
72723,62
72724,14
72725,46
72726,67
72727,53
72728,89
72729,78
72730,69
72731,12
72732,85
72733,61
72734,55
72735,81
72736,52
72737,43
72738,77
72739,65
72740,35
72741,37
72742,32
72743,72
72744,89
72745,72
72746,89
72747,94
72748,86
72749,79
72750,5
72751,82
72752,81
72753,33
72754,90
72755,43
72756,86
72757,12
72758,71
72759,41
72760,23
72761,71
72762,83
72763,10
72764,26
72765,23
72766,71
72767,80
72768,37
72769,79
72770,20
72771,81
72772,36
72773,70
72774,30
72775,82
72776,95
72777,56
72778,82
72779,41
72780,97
72781,35
72782,39
72783,8
72784,27
72785,65
72786,10
72787,64
72788,84
72789,66
72790,21
72791,82
72792,82
72793,72
72794,97
72795,29
72796,52
72797,79
72798,96
72799,51
72800,58
72801,62
72802,91
72803,6
72804,19
72805,1
72806,31
72807,38
72808,64
72809,21
72810,66
72811,89
72812,61
72813,57
72814,33
72815,40
72816,2
72817,99
72818,25
72819,20
72820,34
72821,75
72822,98
72823,22
72824,25
72825,74
72826,19
72827,79
72828,49
72829,16
72830,56
72831,71
72832,49
72833,34
72834,88
72835,12
72836,62
72837,41
72838,37
72839,77
72840,48
72841,28
72842,62
72843,12
72844,21
72845,91
72846,9
72847,13
72848,34
72849,74
72850,7
72851,73
72852,62
72853,23
72854,35
72855,66
72856,98
72857,67
72858,42
72859,49
72860,13
72861,14
72862,43
72863,93
72864,48
72865,61
72866,37
72867,98
72868,30
72869,50
72870,4
72871,2
72872,40
72873,26
72874,16
72875,42
72876,31
72877,1
72878,53
72879,8
72880,8
72881,58
72882,27
72883,48
72884,86
72885,89
72886,38
72887,30
72888,72
72889,49
72890,37
72891,32
72892,37
72893,37
72894,53
72895,68
72896,2
72897,54
72898,34
72899,28
72900,6
72901,74
72902,28
72903,49
72904,26
72905,73
72906,81
72907,93
72908,99
72909,35
72910,87
72911,22
72912,31
72913,7
72914,92
72915,35
72916,6
72917,40
72918,80
72919,71
72920,23
72921,98
72922,57
72923,88
72924,98
72925,62
72926,9
72927,7
72928,90
72929,47
72930,43
72931,43
72932,14
72933,28
72934,29
72935,17
72936,94
72937,9
72938,40
72939,17
72940,34
72941,87
72942,80
72943,81
72944,13
72945,92
72946,59
72947,14
72948,88
72949,55
72950,37
72951,38
72952,73
72953,28
72954,97
72955,38
72956,27
72957,27
72958,41
72959,16
72960,23
72961,33
72962,39
72963,73
72964,32
72965,60
72966,74
72967,21
72968,91
72969,75
72970,55
72971,54
72972,45
72973,18
72974,84
72975,49
72976,95
72977,68
72978,63
72979,72
72980,12
72981,17
72982,22
72983,11
72984,49
72985,27
72986,57
72987,34
72988,97
72989,4
72990,94
72991,88
72992,12
72993,28
72994,44
72995,64
72996,93
72997,4
72998,5
72999,24
73000,31
73001,20
73002,78
73003,20
73004,8
73005,2
73006,45
73007,3
73008,20
73009,97
73010,68
73011,73
73012,7
73013,21
73014,6
73015,37
73016,83
73017,94
73018,52
73019,9
73020,24
73021,21
73022,52
73023,48
73024,90
73025,31
73026,15
73027,67
73028,27
73029,84
73030,13
73031,66
73032,91
73033,17
73034,1
73035,39
73036,11
73037,21
73038,32
73039,22
73040,44
73041,92
73042,60
73043,82
73044,30
73045,19
73046,68
73047,16
73048,69
73049,22
73050,7
73051,2
73052,23
73053,65
73054,100
73055,66
73056,45
73057,29
73058,48
73059,95
73060,86
73061,67
73062,33
73063,80
73064,66
73065,11
73066,94
73067,21
73068,88
73069,34
73070,42
73071,11
73072,82
73073,97
73074,42
73075,42
73076,45
73077,75
73078,35
73079,94
73080,35
73081,92
73082,1
73083,38
73084,25
73085,81
73086,89
73087,62
73088,8
73089,38
73090,23
73091,88
73092,50
73093,6
73094,14
73095,81
73096,58
73097,89
73098,17
73099,29
73100,50
73101,43
73102,56
73103,17
73104,37
73105,64
73106,3
73107,17
73108,77
73109,47
73110,38
73111,36
73112,3
73113,89
73114,97
73115,22
73116,19
73117,52
73118,57
73119,47
73120,77
73121,58
73122,90
73123,32
73124,95
73125,2
73126,41
73127,31
73128,1
73129,69
73130,23
73131,95
73132,28
73133,13
73134,60
73135,70
73136,31
73137,25
73138,17
73139,91
73140,71
73141,48
73142,12
73143,87
73144,82
73145,32
73146,86
73147,32
73148,84
73149,1
73150,97
73151,95
73152,38
73153,82
73154,93
73155,33
73156,17
73157,85
73158,19
73159,81
73160,86
73161,50
73162,89
73163,29
73164,96
73165,11
73166,33
73167,36
73168,94
73169,98
73170,30
73171,19
73172,99
73173,29
73174,35
73175,34
73176,70
73177,44
73178,14
73179,49
73180,82
73181,90
73182,15
73183,70
73184,48
73185,58
73186,53
73187,25
73188,5
73189,57
73190,57
73191,82
73192,49
73193,3
73194,31
73195,16
73196,30
73197,55
73198,19
73199,54
73200,11
73201,13
73202,29
73203,38
73204,62
73205,83
73206,38
73207,28
73208,36
73209,60
73210,2
73211,50
73212,13
73213,89
73214,45
73215,43
73216,34
73217,64
73218,59
73219,46
73220,61
73221,71
73222,93
73223,29
73224,18
73225,95
73226,59
73227,65
73228,85
73229,42
73230,30
73231,6
73232,3
73233,23
73234,73
73235,43
73236,94
73237,98
73238,87
73239,16
73240,23
73241,79
73242,96
73243,25
73244,3
73245,73
73246,12
73247,27
73248,72
73249,33
73250,62
73251,54
73252,88
73253,29
73254,79
73255,93
73256,11
73257,47
73258,58
73259,95
73260,38
73261,81
73262,27
73263,15
73264,70
73265,63
73266,21
73267,93
73268,40
73269,29
73270,25
73271,15
73272,29
73273,68
73274,32
73275,37
73276,63
73277,100
73278,39
73279,47
73280,94
73281,29
73282,26
73283,29
73284,61
73285,60
73286,1
73287,94
73288,36
73289,42
73290,25
73291,32
73292,76
73293,97
73294,40
73295,22
73296,45
73297,7
73298,48
73299,83
73300,24
73301,24
73302,64
73303,64
73304,85
73305,37
73306,80
73307,12
73308,25
73309,3
73310,61
73311,35
73312,49
73313,18
73314,85
73315,93
73316,80
73317,61
73318,27
73319,78
73320,35
73321,100
73322,45
73323,77
73324,71
73325,70
73326,88
73327,83
73328,100
73329,33
73330,16
73331,40
73332,35
73333,32
73334,90
73335,33
73336,61
73337,61
73338,68
73339,99
73340,35
73341,33
73342,82
73343,58
73344,63
73345,32
73346,78
73347,7
73348,89
73349,48
73350,62
73351,26
73352,89
73353,22
73354,13
73355,37
73356,72
73357,17
73358,13
73359,78
73360,76
73361,69
73362,1
73363,24
73364,27
73365,85
73366,40
73367,13
73368,3
73369,52
73370,28
73371,65
73372,57
73373,59
73374,40
73375,8
73376,48
73377,96
73378,45
73379,6
73380,76
73381,63
73382,90
73383,31
73384,48
73385,43
73386,67
73387,94
73388,73
73389,18
73390,64
73391,60
73392,20
73393,70
73394,13
73395,27
73396,97
73397,75
73398,68
73399,10
73400,60
73401,72
73402,70
73403,45
73404,7
73405,95
73406,61
73407,13
73408,81
73409,72
73410,84
73411,58
73412,99
73413,21
73414,16
73415,36
73416,40
73417,29
73418,32
73419,100
73420,7
73421,9
73422,51
73423,67
73424,2
73425,51
73426,43
73427,39
73428,11
73429,55
73430,87
73431,9
73432,74
73433,2
73434,15
73435,40
73436,81
73437,13
73438,59
73439,90
73440,49
73441,58
73442,15
73443,75
73444,53
73445,80
73446,64
73447,18
73448,93
73449,82
73450,31
73451,97
73452,30
73453,71
73454,53
73455,16
73456,97
73457,48
73458,34
73459,7
73460,5
73461,30
73462,27
73463,40
73464,63
73465,94
73466,13
73467,79
73468,96
73469,31
73470,4
73471,82
73472,62
73473,52
73474,28
73475,17
73476,22
73477,95
73478,15
73479,64
73480,33
73481,43
73482,15
73483,86
73484,30
73485,23
73486,7
73487,61
73488,1
73489,80
73490,34
73491,77
73492,88
73493,20
73494,69
73495,52
73496,42
73497,32
73498,13
73499,65
73500,23
73501,64
73502,29
73503,86
73504,48
73505,24
73506,92
73507,94
73508,98
73509,78
73510,42
73511,74
73512,99
73513,9
73514,81
73515,21
73516,85
73517,62
73518,90
73519,25
73520,62
73521,57
73522,43
73523,87
73524,83
73525,4
73526,15
73527,37
73528,45
73529,31
73530,24
73531,2
73532,36
73533,38
73534,21
73535,7
73536,52
73537,62
73538,63
73539,64
73540,53
73541,86
73542,12
73543,89
73544,20
73545,99
73546,89
73547,3
73548,15
73549,1
73550,34
73551,45
73552,70
73553,70
73554,58
73555,52
73556,12
73557,23
73558,50
73559,12
73560,28
73561,29
73562,92
73563,48
73564,38
73565,26
73566,62
73567,47
